"ResponseId","scenario_abb","MP_R1","MP_R2","MP_R3","MP_R4","M_1","StartDate","EndDate","Progress","Duration (in seconds)","Finished","RecordedDate","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","DistributionChannel","UserLanguage","consentQ","age","gender","gender_4_TEXT","S_M_R_1","S_M_R_2","S_M_R_3","S_M_R_4","S_M_M_1","J_ND1_R_1","J_ND1_R_2","J_ND1_R_3","J_ND1_R_4","J_ND1_M_1","C_ND2_R_1","C_ND2_R_2","C_ND2_R_3","C_ND2_R_4","C_ND2_M_1","F_M_R_1","F_M_R_2","F_M_R_3","F_M_R_4","F_M_M_1","A_M_R_1","A_M_R_2","A_M_R_3","A_M_R_4","A_M_M_1","R_M_R_1","R_M_R_2","R_M_R_3","R_M_R_4","R_M_M_1","attn_chk_1Q","attn_chk_2_Q","condition","R_tot","M1","M1R_tot"
"R_2ccrYxGlz48Zzsb","Alex",1,1,3,2,16,2022-01-31 06:47:52,2022-01-31 06:50:21,100,149,TRUE,2022-01-31 06:50:22,NA,NA,NA,NA,"anonymous","EN","Yes",44,"Female",NA,3,3,4,3,37,6,5,5,5,80,5,5,5,5,82,1,1,3,2,21,1,1,3,2,16,1,1,1,1,10,"None of the above","Swimming","Diagnostic",1.75,16,-1.88843587758451
"R_2ccrYxGlz48Zzsb","Robin",1,1,1,1,10,2022-01-31 06:47:52,2022-01-31 06:50:21,100,149,TRUE,2022-01-31 06:50:22,NA,NA,NA,NA,"anonymous","EN","Yes",44,"Female",NA,3,3,4,3,37,6,5,5,5,80,5,5,5,5,82,1,1,3,2,21,1,1,3,2,16,1,1,1,1,10,"None of the above","Swimming","Diagnostic",1,10,-2.23934357617363
"R_2sc1ZhTTKyMfucw","Sam",5,6,5,4,79,2022-01-31 06:48:00,2022-01-31 06:50:22,100,142,TRUE,2022-01-31 06:50:22,NA,NA,NA,NA,"anonymous","EN","Yes",30,"Male",NA,5,6,5,4,79,6,5,4,5,77,5,4,6,5,72,5,6,5,4,76,6,5,4,5,67,6,5,6,5,82,"None of the above","Swimming","Diagnostic",5,79,0.351014771991079
"R_2sc1ZhTTKyMfucw","Jackie",6,5,4,5,77,2022-01-31 06:48:00,2022-01-31 06:50:22,100,142,TRUE,2022-01-31 06:50:22,NA,NA,NA,NA,"anonymous","EN","Yes",30,"Male",NA,5,6,5,4,79,6,5,4,5,77,5,4,6,5,72,5,6,5,4,76,6,5,4,5,67,6,5,6,5,82,"None of the above","Swimming","Non-Diagnostic",5,77,0.312157981593453
"R_2sc1ZhTTKyMfucw","Charlie",5,4,6,5,72,2022-01-31 06:48:00,2022-01-31 06:50:22,100,142,TRUE,2022-01-31 06:50:22,NA,NA,NA,NA,"anonymous","EN","Yes",30,"Male",NA,5,6,5,4,79,6,5,4,5,77,5,4,6,5,72,5,6,5,4,76,6,5,4,5,67,6,5,6,5,82,"None of the above","Swimming","Non-Diagnostic",5,72,0.215016005599391
"R_2sc1ZhTTKyMfucw","Francis",5,6,5,4,76,2022-01-31 06:48:00,2022-01-31 06:50:22,100,142,TRUE,2022-01-31 06:50:22,NA,NA,NA,NA,"anonymous","EN","Yes",30,"Male",NA,5,6,5,4,79,6,5,4,5,77,5,4,6,5,72,5,6,5,4,76,6,5,4,5,67,6,5,6,5,82,"None of the above","Swimming","Diagnostic",5,76,0.292729586394641
"R_2sc1ZhTTKyMfucw","Alex",6,5,4,5,67,2022-01-31 06:48:00,2022-01-31 06:50:22,100,142,TRUE,2022-01-31 06:50:22,NA,NA,NA,NA,"anonymous","EN","Yes",30,"Male",NA,5,6,5,4,79,6,5,4,5,77,5,4,6,5,72,5,6,5,4,76,6,5,4,5,67,6,5,6,5,82,"None of the above","Swimming","Diagnostic",5,67,0.117874029605328
"R_2sc1ZhTTKyMfucw","Robin",6,5,6,5,82,2022-01-31 06:48:00,2022-01-31 06:50:22,100,142,TRUE,2022-01-31 06:50:22,NA,NA,NA,NA,"anonymous","EN","Yes",30,"Male",NA,5,6,5,4,79,6,5,4,5,77,5,4,6,5,72,5,6,5,4,76,6,5,4,5,67,6,5,6,5,82,"None of the above","Swimming","Diagnostic",5.5,82,0.565524842518347
"R_rojYodfsBZNjxZf","Sam",5,5,6,5,69,2022-01-31 06:46:35,2022-01-31 06:50:21,100,226,TRUE,2022-01-31 06:50:23,NA,NA,NA,NA,"anonymous","EN","Yes",40,"Female",NA,5,5,6,5,69,5,6,6,7,61,4,5,5,6,66,6,7,6,7,66,7,6,6,5,68,6,6,7,6,74,"None of the above","Soccer","Diagnostic",5.25,69,0.234843262468368
"R_rojYodfsBZNjxZf","Jackie",5,6,6,7,61,2022-01-31 06:46:35,2022-01-31 06:50:21,100,226,TRUE,2022-01-31 06:50:23,NA,NA,NA,NA,"anonymous","EN","Yes",40,"Female",NA,5,5,6,5,69,5,6,6,7,61,4,5,5,6,66,6,7,6,7,66,7,6,6,5,68,6,6,7,6,74,"None of the above","Soccer","Non-Diagnostic",6,61,0.313753428274114
"R_rojYodfsBZNjxZf","Charlie",4,5,5,6,66,2022-01-31 06:46:35,2022-01-31 06:50:21,100,226,TRUE,2022-01-31 06:50:23,NA,NA,NA,NA,"anonymous","EN","Yes",40,"Female",NA,5,5,6,5,69,5,6,6,7,61,4,5,5,6,66,6,7,6,7,66,7,6,6,5,68,6,6,7,6,74,"None of the above","Soccer","Non-Diagnostic",5,66,0.0984456344065152
"R_rojYodfsBZNjxZf","Francis",6,7,6,7,66,2022-01-31 06:46:35,2022-01-31 06:50:21,100,226,TRUE,2022-01-31 06:50:23,NA,NA,NA,NA,"anonymous","EN","Yes",40,"Female",NA,5,5,6,5,69,5,6,6,7,61,4,5,5,6,66,6,7,6,7,66,7,6,6,5,68,6,6,7,6,74,"None of the above","Soccer","Diagnostic",6.5,66,0.567120289199007
"R_rojYodfsBZNjxZf","Alex",7,6,6,5,68,2022-01-31 06:46:35,2022-01-31 06:50:21,100,226,TRUE,2022-01-31 06:50:23,NA,NA,NA,NA,"anonymous","EN","Yes",40,"Female",NA,5,5,6,5,69,5,6,6,7,61,4,5,5,6,66,6,7,6,7,66,7,6,6,5,68,6,6,7,6,74,"None of the above","Soccer","Diagnostic",6,68,0.449752194665802
"R_rojYodfsBZNjxZf","Robin",6,6,7,6,74,2022-01-31 06:46:35,2022-01-31 06:50:21,100,226,TRUE,2022-01-31 06:50:23,NA,NA,NA,NA,"anonymous","EN","Yes",40,"Female",NA,5,5,6,5,69,5,6,6,7,61,4,5,5,6,66,6,7,6,7,66,7,6,6,5,68,6,6,7,6,74,"None of the above","Soccer","Diagnostic",6.25,74,0.644435008324093
"R_UuzIvQ60YRv7Jnj","Sam",6,4,6,7,81,2022-01-31 06:46:58,2022-01-31 06:50:27,100,208,TRUE,2022-01-31 06:50:27,NA,NA,NA,NA,"anonymous","EN","Yes",25,"Female",NA,6,4,6,7,81,6,4,6,7,75,6,4,6,7,81,7,5,4,6,79,5,6,4,6,71,5,4,6,7,81,"None of the above","Basketball","Diagnostic",5.75,81,0.62420888978495
"R_UuzIvQ60YRv7Jnj","Jackie",6,4,6,7,75,2022-01-31 06:46:58,2022-01-31 06:50:27,100,208,TRUE,2022-01-31 06:50:27,NA,NA,NA,NA,"anonymous","EN","Yes",25,"Female",NA,6,4,6,7,81,6,4,6,7,75,6,4,6,7,81,7,5,4,6,79,5,6,4,6,71,5,4,6,7,81,"None of the above","Basketball","Non-Diagnostic",5.75,75,0.507638518592074
"R_UuzIvQ60YRv7Jnj","Charlie",6,4,6,7,81,2022-01-31 06:46:58,2022-01-31 06:50:27,100,208,TRUE,2022-01-31 06:50:27,NA,NA,NA,NA,"anonymous","EN","Yes",25,"Female",NA,6,4,6,7,81,6,4,6,7,75,6,4,6,7,81,7,5,4,6,79,5,6,4,6,71,5,4,6,7,81,"None of the above","Basketball","Non-Diagnostic",5.75,81,0.62420888978495
"R_UuzIvQ60YRv7Jnj","Francis",7,5,4,6,79,2022-01-31 06:46:58,2022-01-31 06:50:27,100,208,TRUE,2022-01-31 06:50:27,NA,NA,NA,NA,"anonymous","EN","Yes",25,"Female",NA,6,4,6,7,81,6,4,6,7,75,6,4,6,7,81,7,5,4,6,79,5,6,4,6,71,5,4,6,7,81,"None of the above","Basketball","Diagnostic",5.5,79,0.507239656921909
"R_UuzIvQ60YRv7Jnj","Alex",5,6,4,6,71,2022-01-31 06:46:58,2022-01-31 06:50:27,100,208,TRUE,2022-01-31 06:50:27,NA,NA,NA,NA,"anonymous","EN","Yes",25,"Female",NA,6,4,6,7,81,6,4,6,7,75,6,4,6,7,81,7,5,4,6,79,5,6,4,6,71,5,4,6,7,81,"None of the above","Basketball","Diagnostic",5.25,71,0.273700052865993
"R_UuzIvQ60YRv7Jnj","Robin",5,4,6,7,81,2022-01-31 06:46:58,2022-01-31 06:50:27,100,208,TRUE,2022-01-31 06:50:27,NA,NA,NA,NA,"anonymous","EN","Yes",25,"Female",NA,6,4,6,7,81,6,4,6,7,75,6,4,6,7,81,7,5,4,6,79,5,6,4,6,71,5,4,6,7,81,"None of the above","Basketball","Diagnostic",5.5,81,0.546096447319534
"R_7ZYqdUv33jyd5YZ","Sam",1,1,3,1,0,2022-01-31 06:46:46,2022-01-31 06:50:30,100,223,TRUE,2022-01-31 06:50:30,NA,NA,NA,NA,"anonymous","EN","Yes",46,"Female",NA,1,1,3,1,0,4,4,4,4,50,4,4,4,4,50,1,1,4,2,0,1,2,4,1,0,1,1,1,1,0,"None of the above","Soccer","Diagnostic",1.5,0,-2.27740264323093
"R_7ZYqdUv33jyd5YZ","Jackie",4,4,4,4,50,2022-01-31 06:46:46,2022-01-31 06:50:30,100,223,TRUE,2022-01-31 06:50:30,NA,NA,NA,NA,"anonymous","EN","Yes",46,"Female",NA,1,1,3,1,0,4,4,4,4,50,4,4,4,4,50,1,1,4,2,0,1,2,4,1,0,1,1,1,1,0,"None of the above","Soccer","Non-Diagnostic",4,50,-0.524858458636147
"R_7ZYqdUv33jyd5YZ","Charlie",4,4,4,4,50,2022-01-31 06:46:46,2022-01-31 06:50:30,100,223,TRUE,2022-01-31 06:50:30,NA,NA,NA,NA,"anonymous","EN","Yes",46,"Female",NA,1,1,3,1,0,4,4,4,4,50,4,4,4,4,50,1,1,4,2,0,1,2,4,1,0,1,1,1,1,0,"None of the above","Soccer","Non-Diagnostic",4,50,-0.524858458636147
"R_7ZYqdUv33jyd5YZ","Francis",1,1,4,2,0,2022-01-31 06:46:46,2022-01-31 06:50:30,100,223,TRUE,2022-01-31 06:50:30,NA,NA,NA,NA,"anonymous","EN","Yes",46,"Female",NA,1,1,3,1,0,4,4,4,4,50,4,4,4,4,50,1,1,4,2,0,1,2,4,1,0,1,1,1,1,0,"None of the above","Soccer","Diagnostic",2,0,-2.1211777583001
"R_7ZYqdUv33jyd5YZ","Alex",1,2,4,1,0,2022-01-31 06:46:46,2022-01-31 06:50:30,100,223,TRUE,2022-01-31 06:50:30,NA,NA,NA,NA,"anonymous","EN","Yes",46,"Female",NA,1,1,3,1,0,4,4,4,4,50,4,4,4,4,50,1,1,4,2,0,1,2,4,1,0,1,1,1,1,0,"None of the above","Soccer","Diagnostic",2,0,-2.1211777583001
"R_7ZYqdUv33jyd5YZ","Robin",1,1,1,1,0,2022-01-31 06:46:46,2022-01-31 06:50:30,100,223,TRUE,2022-01-31 06:50:30,NA,NA,NA,NA,"anonymous","EN","Yes",46,"Female",NA,1,1,3,1,0,4,4,4,4,50,4,4,4,4,50,1,1,4,2,0,1,2,4,1,0,1,1,1,1,0,"None of the above","Soccer","Diagnostic",1,0,-2.43362752816176
"R_1EXV621IE7HJ98G","Sam",1,1,1,1,0,2022-01-31 06:48:25,2022-01-31 06:50:32,100,126,TRUE,2022-01-31 06:50:32,NA,NA,NA,NA,"anonymous","EN","Yes",35,"Male",NA,1,1,1,1,0,4,4,4,4,50,4,4,4,4,50,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,"None of the above","Soccer","Diagnostic",1,0,-2.43362752816176
"R_1EXV621IE7HJ98G","Jackie",4,4,4,4,50,2022-01-31 06:48:25,2022-01-31 06:50:32,100,126,TRUE,2022-01-31 06:50:32,NA,NA,NA,NA,"anonymous","EN","Yes",35,"Male",NA,1,1,1,1,0,4,4,4,4,50,4,4,4,4,50,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,"None of the above","Soccer","Non-Diagnostic",4,50,-0.524858458636147
"R_1EXV621IE7HJ98G","Charlie",4,4,4,4,50,2022-01-31 06:48:25,2022-01-31 06:50:32,100,126,TRUE,2022-01-31 06:50:32,NA,NA,NA,NA,"anonymous","EN","Yes",35,"Male",NA,1,1,1,1,0,4,4,4,4,50,4,4,4,4,50,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,"None of the above","Soccer","Non-Diagnostic",4,50,-0.524858458636147
"R_1EXV621IE7HJ98G","Francis",1,1,1,1,0,2022-01-31 06:48:25,2022-01-31 06:50:32,100,126,TRUE,2022-01-31 06:50:32,NA,NA,NA,NA,"anonymous","EN","Yes",35,"Male",NA,1,1,1,1,0,4,4,4,4,50,4,4,4,4,50,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,"None of the above","Soccer","Diagnostic",1,0,-2.43362752816176
"R_1EXV621IE7HJ98G","Alex",1,1,1,1,0,2022-01-31 06:48:25,2022-01-31 06:50:32,100,126,TRUE,2022-01-31 06:50:32,NA,NA,NA,NA,"anonymous","EN","Yes",35,"Male",NA,1,1,1,1,0,4,4,4,4,50,4,4,4,4,50,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,"None of the above","Soccer","Diagnostic",1,0,-2.43362752816176
"R_1EXV621IE7HJ98G","Robin",1,1,1,1,0,2022-01-31 06:48:25,2022-01-31 06:50:32,100,126,TRUE,2022-01-31 06:50:32,NA,NA,NA,NA,"anonymous","EN","Yes",35,"Male",NA,1,1,1,1,0,4,4,4,4,50,4,4,4,4,50,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,"None of the above","Soccer","Diagnostic",1,0,-2.43362752816176
"R_2alFgA2oXZuDmtl","Sam",7,6,5,7,89,2022-01-31 06:46:32,2022-01-31 06:50:32,100,240,TRUE,2022-01-31 06:50:33,NA,NA,NA,NA,"anonymous","EN","Yes",31,"Female",NA,7,6,5,7,89,6,7,6,6,81,6,7,6,6,81,6,7,7,6,72,6,7,6,6,77,6,6,6,7,77,"Happy","Baseball","Diagnostic",6.25,89,0.935860936306281
"R_2alFgA2oXZuDmtl","Jackie",6,7,6,6,81,2022-01-31 06:46:32,2022-01-31 06:50:32,100,240,TRUE,2022-01-31 06:50:33,NA,NA,NA,NA,"anonymous","EN","Yes",31,"Female",NA,7,6,5,7,89,6,7,6,6,81,6,7,6,6,81,6,7,7,6,72,6,7,6,6,77,6,6,6,7,77,"Happy","Baseball","Non-Diagnostic",6.25,81,0.78043377471578
"R_2alFgA2oXZuDmtl","Charlie",6,7,6,6,81,2022-01-31 06:46:32,2022-01-31 06:50:32,100,240,TRUE,2022-01-31 06:50:33,NA,NA,NA,NA,"anonymous","EN","Yes",31,"Female",NA,7,6,5,7,89,6,7,6,6,81,6,7,6,6,81,6,7,7,6,72,6,7,6,6,77,6,6,6,7,77,"Happy","Baseball","Non-Diagnostic",6.25,81,0.78043377471578
"R_2alFgA2oXZuDmtl","Francis",6,7,7,6,72,2022-01-31 06:46:32,2022-01-31 06:50:32,100,240,TRUE,2022-01-31 06:50:33,NA,NA,NA,NA,"anonymous","EN","Yes",31,"Female",NA,7,6,5,7,89,6,7,6,6,81,6,7,6,6,81,6,7,7,6,72,6,7,6,6,77,6,6,6,7,77,"Happy","Baseball","Diagnostic",6.5,72,0.683690660391883
"R_2alFgA2oXZuDmtl","Alex",6,7,6,6,77,2022-01-31 06:46:32,2022-01-31 06:50:32,100,240,TRUE,2022-01-31 06:50:33,NA,NA,NA,NA,"anonymous","EN","Yes",31,"Female",NA,7,6,5,7,89,6,7,6,6,81,6,7,6,6,81,6,7,7,6,72,6,7,6,6,77,6,6,6,7,77,"Happy","Baseball","Diagnostic",6.25,77,0.70272019392053
"R_2alFgA2oXZuDmtl","Robin",6,6,6,7,77,2022-01-31 06:46:32,2022-01-31 06:50:32,100,240,TRUE,2022-01-31 06:50:33,NA,NA,NA,NA,"anonymous","EN","Yes",31,"Female",NA,7,6,5,7,89,6,7,6,6,81,6,7,6,6,81,6,7,7,6,72,6,7,6,6,77,6,6,6,7,77,"Happy","Baseball","Diagnostic",6.25,77,0.70272019392053
"R_Q3tySbq6abjJZn3","Sam",5,6,3,5,82,2022-01-31 06:46:47,2022-01-31 06:50:35,100,227,TRUE,2022-01-31 06:50:35,NA,NA,NA,NA,"anonymous","EN","Yes",55,"Male",NA,5,6,3,5,82,7,7,7,7,100,7,7,7,7,100,1,6,2,2,36,4,6,7,6,88,1,5,1,2,88,"Happy","Basketball","Diagnostic",4.75,82,0.331187515122101
"R_Q3tySbq6abjJZn3","Jackie",7,7,7,7,100,2022-01-31 06:46:47,2022-01-31 06:50:35,100,227,TRUE,2022-01-31 06:50:35,NA,NA,NA,NA,"anonymous","EN","Yes",55,"Male",NA,5,6,3,5,82,7,7,7,7,100,7,7,7,7,100,1,6,2,2,36,4,6,7,6,88,1,5,1,2,88,"Happy","Basketball","Non-Diagnostic",7,100,1.38391061088947
"R_Q3tySbq6abjJZn3","Charlie",7,7,7,7,100,2022-01-31 06:46:47,2022-01-31 06:50:35,100,227,TRUE,2022-01-31 06:50:35,NA,NA,NA,NA,"anonymous","EN","Yes",55,"Male",NA,5,6,3,5,82,7,7,7,7,100,7,7,7,7,100,1,6,2,2,36,4,6,7,6,88,1,5,1,2,88,"Happy","Basketball","Non-Diagnostic",7,100,1.38391061088947
"R_Q3tySbq6abjJZn3","Francis",1,6,2,2,36,2022-01-31 06:46:47,2022-01-31 06:50:35,100,227,TRUE,2022-01-31 06:50:35,NA,NA,NA,NA,"anonymous","EN","Yes",55,"Male",NA,5,6,3,5,82,7,7,7,7,100,7,7,7,7,100,1,6,2,2,36,4,6,7,6,88,1,5,1,2,88,"Happy","Basketball","Diagnostic",2.75,36,-1.1874182037466
"R_Q3tySbq6abjJZn3","Alex",4,6,7,6,88,2022-01-31 06:46:47,2022-01-31 06:50:35,100,227,TRUE,2022-01-31 06:50:35,NA,NA,NA,NA,"anonymous","EN","Yes",55,"Male",NA,5,6,3,5,82,7,7,7,7,100,7,7,7,7,100,1,6,2,2,36,4,6,7,6,88,1,5,1,2,88,"Happy","Basketball","Diagnostic",5.75,88,0.760207656176637
"R_Q3tySbq6abjJZn3","Robin",1,5,1,2,88,2022-01-31 06:46:47,2022-01-31 06:50:35,100,227,TRUE,2022-01-31 06:50:35,NA,NA,NA,NA,"anonymous","EN","Yes",55,"Male",NA,5,6,3,5,82,7,7,7,7,100,7,7,7,7,100,1,6,2,2,36,4,6,7,6,88,1,5,1,2,88,"Happy","Basketball","Diagnostic",2.25,88,-0.333366538339178
"R_268UkusSPdR2odr","Sam",6,6,7,7,83,2022-01-31 06:46:41,2022-01-31 06:50:35,100,233,TRUE,2022-01-31 06:50:35,NA,NA,NA,NA,"anonymous","EN","Yes",30,"Female",NA,6,6,7,7,83,7,7,6,6,89,6,6,7,7,84,6,7,7,6,89,6,6,7,6,77,7,7,6,7,84,"None of the above","Soccer","Diagnostic",6.5,83,0.897403007578821
"R_268UkusSPdR2odr","Jackie",7,7,6,6,89,2022-01-31 06:46:41,2022-01-31 06:50:35,100,233,TRUE,2022-01-31 06:50:35,NA,NA,NA,NA,"anonymous","EN","Yes",30,"Female",NA,6,6,7,7,83,7,7,6,6,89,6,6,7,7,84,6,7,7,6,89,6,6,7,6,77,7,7,6,7,84,"None of the above","Soccer","Non-Diagnostic",6.5,89,1.0139733787717
"R_268UkusSPdR2odr","Charlie",6,6,7,7,84,2022-01-31 06:46:41,2022-01-31 06:50:35,100,233,TRUE,2022-01-31 06:50:35,NA,NA,NA,NA,"anonymous","EN","Yes",30,"Female",NA,6,6,7,7,83,7,7,6,6,89,6,6,7,7,84,6,7,7,6,89,6,6,7,6,77,7,7,6,7,84,"None of the above","Soccer","Non-Diagnostic",6.5,84,0.916831402777634
"R_268UkusSPdR2odr","Francis",6,7,7,6,89,2022-01-31 06:46:41,2022-01-31 06:50:35,100,233,TRUE,2022-01-31 06:50:35,NA,NA,NA,NA,"anonymous","EN","Yes",30,"Female",NA,6,6,7,7,83,7,7,6,6,89,6,6,7,7,84,6,7,7,6,89,6,6,7,6,77,7,7,6,7,84,"None of the above","Soccer","Diagnostic",6.5,89,1.0139733787717
"R_268UkusSPdR2odr","Alex",6,6,7,6,77,2022-01-31 06:46:41,2022-01-31 06:50:35,100,233,TRUE,2022-01-31 06:50:35,NA,NA,NA,NA,"anonymous","EN","Yes",30,"Female",NA,6,6,7,7,83,7,7,6,6,89,6,6,7,7,84,6,7,7,6,89,6,6,7,6,77,7,7,6,7,84,"None of the above","Soccer","Diagnostic",6.25,77,0.70272019392053
"R_268UkusSPdR2odr","Robin",7,7,6,7,84,2022-01-31 06:46:41,2022-01-31 06:50:35,100,233,TRUE,2022-01-31 06:50:35,NA,NA,NA,NA,"anonymous","EN","Yes",30,"Female",NA,6,6,7,7,83,7,7,6,6,89,6,6,7,7,84,6,7,7,6,89,6,6,7,6,77,7,7,6,7,84,"None of the above","Soccer","Diagnostic",6.75,84,0.994943845243049
"R_1kYSH8lPi4wWCUO","Sam",6,7,6,7,80,2022-01-31 06:46:54,2022-01-31 06:50:39,100,224,TRUE,2022-01-31 06:50:39,NA,NA,NA,NA,"anonymous","EN","Yes",35,"Male",NA,6,7,6,7,80,6,7,6,7,91,6,7,7,6,91,6,7,6,7,91,6,7,6,6,83,6,7,6,7,84,"Happy","Soccer","Diagnostic",6.5,80,0.839117821982383
"R_1kYSH8lPi4wWCUO","Jackie",6,7,6,7,91,2022-01-31 06:46:54,2022-01-31 06:50:39,100,224,TRUE,2022-01-31 06:50:39,NA,NA,NA,NA,"anonymous","EN","Yes",35,"Male",NA,6,7,6,7,80,6,7,6,7,91,6,7,7,6,91,6,7,6,7,91,6,7,6,6,83,6,7,6,7,84,"Happy","Soccer","Non-Diagnostic",6.5,91,1.05283016916932
"R_1kYSH8lPi4wWCUO","Charlie",6,7,7,6,91,2022-01-31 06:46:54,2022-01-31 06:50:39,100,224,TRUE,2022-01-31 06:50:39,NA,NA,NA,NA,"anonymous","EN","Yes",35,"Male",NA,6,7,6,7,80,6,7,6,7,91,6,7,7,6,91,6,7,6,7,91,6,7,6,6,83,6,7,6,7,84,"Happy","Soccer","Non-Diagnostic",6.5,91,1.05283016916932
"R_1kYSH8lPi4wWCUO","Francis",6,7,6,7,91,2022-01-31 06:46:54,2022-01-31 06:50:39,100,224,TRUE,2022-01-31 06:50:39,NA,NA,NA,NA,"anonymous","EN","Yes",35,"Male",NA,6,7,6,7,80,6,7,6,7,91,6,7,7,6,91,6,7,6,7,91,6,7,6,6,83,6,7,6,7,84,"Happy","Soccer","Diagnostic",6.5,91,1.05283016916932
"R_1kYSH8lPi4wWCUO","Alex",6,7,6,6,83,2022-01-31 06:46:54,2022-01-31 06:50:39,100,224,TRUE,2022-01-31 06:50:39,NA,NA,NA,NA,"anonymous","EN","Yes",35,"Male",NA,6,7,6,7,80,6,7,6,7,91,6,7,7,6,91,6,7,6,7,91,6,7,6,6,83,6,7,6,7,84,"Happy","Soccer","Diagnostic",6.25,83,0.819290565113405
"R_1kYSH8lPi4wWCUO","Robin",6,7,6,7,84,2022-01-31 06:46:54,2022-01-31 06:50:39,100,224,TRUE,2022-01-31 06:50:39,NA,NA,NA,NA,"anonymous","EN","Yes",35,"Male",NA,6,7,6,7,80,6,7,6,7,91,6,7,7,6,91,6,7,6,7,91,6,7,6,6,83,6,7,6,7,84,"Happy","Soccer","Diagnostic",6.5,84,0.916831402777634
"R_TbCRX7TlnROLGet","Sam",7,7,7,7,100,2022-01-31 06:46:41,2022-01-31 06:50:47,100,245,TRUE,2022-01-31 06:50:47,NA,NA,NA,NA,"anonymous","EN","Yes",29,"Male",NA,7,7,7,7,100,7,7,7,7,100,7,7,7,7,100,7,7,7,7,100,7,7,7,7,100,7,7,7,7,100,"None of the above","Basketball","Diagnostic",7,100,1.38391061088947
"R_TbCRX7TlnROLGet","Jackie",7,7,7,7,100,2022-01-31 06:46:41,2022-01-31 06:50:47,100,245,TRUE,2022-01-31 06:50:47,NA,NA,NA,NA,"anonymous","EN","Yes",29,"Male",NA,7,7,7,7,100,7,7,7,7,100,7,7,7,7,100,7,7,7,7,100,7,7,7,7,100,7,7,7,7,100,"None of the above","Basketball","Non-Diagnostic",7,100,1.38391061088947
"R_TbCRX7TlnROLGet","Charlie",7,7,7,7,100,2022-01-31 06:46:41,2022-01-31 06:50:47,100,245,TRUE,2022-01-31 06:50:47,NA,NA,NA,NA,"anonymous","EN","Yes",29,"Male",NA,7,7,7,7,100,7,7,7,7,100,7,7,7,7,100,7,7,7,7,100,7,7,7,7,100,7,7,7,7,100,"None of the above","Basketball","Non-Diagnostic",7,100,1.38391061088947
"R_TbCRX7TlnROLGet","Francis",7,7,7,7,100,2022-01-31 06:46:41,2022-01-31 06:50:47,100,245,TRUE,2022-01-31 06:50:47,NA,NA,NA,NA,"anonymous","EN","Yes",29,"Male",NA,7,7,7,7,100,7,7,7,7,100,7,7,7,7,100,7,7,7,7,100,7,7,7,7,100,7,7,7,7,100,"None of the above","Basketball","Diagnostic",7,100,1.38391061088947
"R_TbCRX7TlnROLGet","Alex",7,7,7,7,100,2022-01-31 06:46:41,2022-01-31 06:50:47,100,245,TRUE,2022-01-31 06:50:47,NA,NA,NA,NA,"anonymous","EN","Yes",29,"Male",NA,7,7,7,7,100,7,7,7,7,100,7,7,7,7,100,7,7,7,7,100,7,7,7,7,100,7,7,7,7,100,"None of the above","Basketball","Diagnostic",7,100,1.38391061088947
"R_TbCRX7TlnROLGet","Robin",7,7,7,7,100,2022-01-31 06:46:41,2022-01-31 06:50:47,100,245,TRUE,2022-01-31 06:50:47,NA,NA,NA,NA,"anonymous","EN","Yes",29,"Male",NA,7,7,7,7,100,7,7,7,7,100,7,7,7,7,100,7,7,7,7,100,7,7,7,7,100,7,7,7,7,100,"None of the above","Basketball","Diagnostic",7,100,1.38391061088947
"R_6mUzbRAkmTXtFqp","Sam",5,4,6,5,69,2022-01-31 06:46:23,2022-01-31 06:50:48,100,265,TRUE,2022-01-31 06:50:49,NA,NA,NA,NA,"anonymous","EN","Yes",33,"Male",NA,5,4,6,5,69,4,6,5,6,68,4,6,5,5,72,4,5,4,5,75,5,4,6,5,64,4,5,5,6,65,"None of the above","Basketball","Diagnostic",5,69,0.156730820002953
"R_6mUzbRAkmTXtFqp","Jackie",4,6,5,6,68,2022-01-31 06:46:23,2022-01-31 06:50:48,100,265,TRUE,2022-01-31 06:50:49,NA,NA,NA,NA,"anonymous","EN","Yes",33,"Male",NA,5,4,6,5,69,4,6,5,6,68,4,6,5,5,72,4,5,4,5,75,5,4,6,5,64,4,5,5,6,65,"None of the above","Basketball","Non-Diagnostic",5.25,68,0.215414867269556
"R_6mUzbRAkmTXtFqp","Charlie",4,6,5,5,72,2022-01-31 06:46:23,2022-01-31 06:50:48,100,265,TRUE,2022-01-31 06:50:49,NA,NA,NA,NA,"anonymous","EN","Yes",33,"Male",NA,5,4,6,5,69,4,6,5,6,68,4,6,5,5,72,4,5,4,5,75,5,4,6,5,64,4,5,5,6,65,"None of the above","Basketball","Non-Diagnostic",5,72,0.215016005599391
