"ResponseId","R1","R2","R3","R4","M1","scenario","condition","diagnostic12","valence","age","gender","attn_chk_1Q","attn_chk_2_Q","R_tot","M1R_tot"
"R_28Nww2u1qWMyDkM",2,2,4,2,30,"alex","non-diagnostic","ND1","bad",20,2,7,2,2.5,-0.945223449358781
"R_3lsQz4XBbrHrwnn",3,4,5,3,65,"alex","non-diagnostic","ND1","bad",19,1,7,2,3.75,-0.0389143580644073
"R_1I4SzUdeXAyvzZm",2,3,3,3,12,"alex","non-diagnostic","ND1","bad",21,2,7,2,2.75,-1.186671506233
"R_2YfDRr6mvfY3iDi",1,1,1,1,5,"alex","non-diagnostic","ND1","bad",22,1,7,2,1,-1.74535164382153
"R_vTPtqJnOCaD4qmR",2,2,2,2,30,"alex","non-diagnostic","ND1","bad",22,1,7,5,2,-1.071029555802
"R_2e3ByPx1QHIn53J",1,2,2,1,6,"alex","non-diagnostic","ND1","bad",31,2,7,2,1.5,-1.60263714237299
"R_Tje4AWJZGGueGQh",1,3,1,3,30,"alex","non-diagnostic","ND1","bad",22,1,7,2,2,-1.071029555802
"R_3MAM4wklaQu8jCE",5,5,5,5,75,"alex","non-diagnostic","ND1","bad",39,2,7,2,5,0.444684858096876
"R_1ovcVp1dQgvJzJs",3,3,3,4,46,"alex","non-diagnostic","ND1","bad",48,5,7,2,3.25,-0.485979969608775
"R_30xiFmn46Df5xFU",4,1,1,1,24,"alex","non-diagnostic","ND1","bad",43,2,7,5,1.75,-1.23538297905555
"R_1Ft9NlJ1pFxsSu5",2,4,3,4,30,"alex","non-diagnostic","ND1","bad",40,1,7,2,3.25,-0.756514289693953
"R_1OZRTFbLZlRpGdg",2,2,4,2,30,"alex","non-diagnostic","ND1","bad",22,1,7,2,2.5,-0.945223449358781
"R_3DcnMFhjBvpZrvV",4,2,5,3,34,"alex","non-diagnostic","ND1","bad",NA,NA,NA,5,3.5,-0.625977656451049
"R_1JCHg7TZv8uLrPM",3,4,2,3,40,"alex","non-diagnostic","ND1","bad",46,1,1,2,3,-0.650333392862326
"R_1DvYjr2ufvQ1sv8",1,1,2,1,4,"alex","non-diagnostic","ND1","bad",26,2,7,5,1.25,-1.69935698560524
"R_1o1h0RPoJbYzTz3",2,2,3,3,30,"alex","non-diagnostic","ND1","bad",21,2,7,2,2.5,-0.945223449358781
"R_2aeN7DUKUaac8cH",2,3,4,3,31,"alex","non-diagnostic","ND1","bad",23,3,2,2,3,-0.802508947910239
"R_Y4xNmT5oUeA1nzP",1,1,2,1,13,"alex","non-diagnostic","ND1","bad",18,1,7,5,1.25,-1.54718143055733
"R_eVc2YYiAAC4I5hL",2,2,2,2,20,"alex","non-diagnostic","ND1","bad",46,1,7,2,2,-1.24011350585524
"R_2CZEQQZyV48B6Tk",4,4,3,4,40,"alex","non-diagnostic","ND1","bad",43,2,7,2,3.75,-0.461624233197498
"R_4HqI8BX1wvz0m5z",3,3,4,3,37,"alex","non-diagnostic","ND1","bad",48,1,7,5,3.25,-0.638155524656688
"R_1igijK5FCoaj1bP",3,3,3,3,28,"alex","non-diagnostic","ND1","bad",26,2,7,2,3,-0.85323413292621
"R_2y4oJMQhrAyFWEs",2,2,3,2,10,"alex","non-diagnostic","ND1","bad",22,2,7,5,2.25,-1.34629440268686
"R_2thwz7On4uZDEKE",2,2,4,2,22,"alex","non-diagnostic","ND1","bad",21,1,7,5,2.5,-1.08049060940137
"R_1lcWPbAJaWhJPfY",2,3,3,2,37,"alex","non-diagnostic","ND1","bad",22,1,7,2,2.5,-0.826864684321516
"R_3qwnYnYj5JW9V6F",1,1,2,2,10,"alex","non-diagnostic","ND1","bad",31,1,7,2,1.5,-1.53500356235169
"R_31bGWbDB9JZ8qBt",2,4,4,3,46,"alex","non-diagnostic","ND1","bad",22,2,7,5,3.25,-0.485979969608775
"R_AEPOpZuwztikgzD",3,3,3,3,28,"alex","non-diagnostic","ND1","bad",37,2,7,5,3,-0.85323413292621
"R_u49iHuPJMJqgi0V",3,3,3,3,40,"alex","non-diagnostic","ND1","bad",20,2,7,5,3,-0.650333392862326
"R_2E46HLeMtoZXD8c",3,3,4,4,30,"alex","non-diagnostic","ND1","bad",21,2,7,2,3.5,-0.693611236472344
"R_2chnfxagEbc6bcN",1,1,1,1,3,"alex","non-diagnostic","ND1","bad",22,2,7,5,1,-1.77916843383218
"R_1ffIgbtiKMudtNH",2,2,2,2,10,"alex","non-diagnostic","ND1","bad",27,2,7,5,2,-1.40919745590847
"R_3DdalxsRccH6euT",2,1,3,3,29,"alex","non-diagnostic","ND1","bad",54,2,7,2,2.25,-1.02503489758571
"R_vqPAIadQaW6Ikox",2,1,2,1,3,"alex","non-diagnostic","ND1","bad",21,2,7,2,1.5,-1.65336232738896
"R_3KBkXXh90WBzDeX",1,1,2,4,25,"alex","non-diagnostic","ND1","bad",18,2,6,2,2,-1.15557153082862
"R_3rN8GSXbNw7XkkP",3,2,3,4,30,"alex","non-diagnostic","ND1","bad",22,2,7,2,3,-0.819417342915562
"R_3g4P9zuxi7f0bGh",4,3,3,3,40,"alex","non-diagnostic","ND1","bad",21,1,2,2,3.25,-0.587430339640717
"R_0HrsXarC68RmT29",1,1,1,1,0,"alex","non-diagnostic","ND1","bad",44,1,7,2,1,-1.82989361884815
"R_24r8RmOo0SZwJbR",1,1,2,1,0,"alex","non-diagnostic","ND1","bad",21,2,7,2,1.25,-1.76699056562654
"R_10UVkvgCArEonWB",1,2,3,3,20,"alex","non-diagnostic","ND1","bad",45,2,7,5,2.25,-1.17721045263363
"R_1Pcp5cxbDLDycuZ",2,2,4,2,8,"alex","non-diagnostic","ND1","bad",21,2,5,2,2.5,-1.3172081394759
"R_3lDKam4NOkepKg7",3,2,5,3,35,"alex","non-diagnostic","ND1","bad",22,2,7,2,3.25,-0.671972314667335
"R_31L52RyCCMHKO76",1,1,1,1,0,"alex","non-diagnostic","ND1","bad",25,2,7,2,1,-1.82989361884815
"R_1jHXs4x2z5wDYgZ",2,3,3,2,10,"alex","non-diagnostic","ND1","bad",23,2,5,5,2.5,-1.28339134946525
"R_eJ9H7zOwqGpiaBz",1,1,1,1,8,"alex","non-diagnostic","ND1","bad",24,2,6,5,1,-1.69462645880556
"R_3ERzNNj0b0ETJwH",3,3,2,2,27,"alex","non-diagnostic","ND1","bad",23,1,5,5,2.5,-0.995948634374752
"R_2E04Ycc7fRAgkez",2,2,3,3,32,"alex","non-diagnostic","ND1","bad",27,2,7,5,2.5,-0.911406659348134
"R_2ZKy1uptexqo4hE",2,1,3,2,25,"alex","non-diagnostic","ND1","bad",19,2,7,2,2,-1.15557153082862
"R_2bHJdk3Z1pB6PB0",4,3,3,3,47,"alex","non-diagnostic","ND1","bad",19,2,7,5,3.25,-0.469071574603451
"R_1OW8gLXmhrJCuGQ",3,5,3,2,62,"alex","non-diagnostic","ND1","bad",21,2,7,5,3.25,-0.215445649523597
"R_21hs1jPQabvahTb",5,4,1,3,50,"alex","non-diagnostic","ND1","bad",21,2,7,5,3.25,-0.418346389587481
"R_3gTakBflIzAhSWV",3,3,3,3,21,"alex","non-diagnostic","ND1","bad",22,2,7,2,3,-0.971592897963475
"R_3J4xLifr1XJMCsn",6,6,6,6,86,"alex","non-diagnostic","ND1","bad",NA,NA,NA,5,6,0.882289416041874
"R_tG8GftcLz4c5Iit",1,1,4,1,0,"alex","non-diagnostic","ND1","bad",24,2,4,5,1.75,-1.64118445918332
"R_22lE3PMb5faN3Eg",1,3,3,3,72,"alex","non-diagnostic","ND1","bad",NA,NA,NA,NA,2.5,-0.235070859135189
"R_3Db6Pd5mz8cgCZI",1,2,3,2,16,"alex","non-diagnostic","ND1","bad",20,2,7,2,2,-1.30774708587653
"R_1msgoIpeUSMNYEG",1,1,2,1,0,"alex","non-diagnostic","ND1","bad",19,2,7,5,1.25,-1.76699056562654
"R_33pDAG8vlPGuXXi",3,3,4,3,20,"alex","non-diagnostic","ND1","bad",21,2,7,2,3.25,-0.925598239747189
"R_2thSkTTHZWOB4nS",1,1,1,1,5,"alex","non-diagnostic","ND1","bad",18,2,7,2,1,-1.74535164382153
"R_1rpjY4vH2b6seJa",3,4,5,3,44,"alex","non-diagnostic","ND1","bad",20,2,5,2,3.75,-0.393990653176203
"R_1mOXcQlvpQ6mJ7I",2,1,5,2,20,"alex","non-diagnostic","ND1","bad",21,2,7,2,2.5,-1.11430739941202
"R_2bJpfhwmbAIJpmx",3,4,2,2,32,"alex","non-diagnostic","ND1","bad",19,2,2,5,2.75,-0.848503606126525
"R_3fOux1nvJZy5RJj",2,2,2,1,5,"alex","non-diagnostic","ND1","bad",18,1,7,2,1.75,-1.5566424841567
"R_3KTlL2eSvgBMGOK",4,4,5,4,53,"alex","non-diagnostic","ND1","bad",20,2,1,2,4.25,-0.116008991685072
"R_2rVjAek39tsNNMw",1,1,1,1,0,"alex","non-diagnostic","ND1","bad",18,1,7,2,1,-1.82989361884815
"R_2X1zUTWw8ZEguUu",3,3,3,4,50,"alex","non-diagnostic","ND1","bad",31,1,7,2,3.25,-0.418346389587481
"R_ZgF1mJXDkwhJIrv",1,1,4,2,14,"alex","non-diagnostic","ND1","bad",37,1,7,2,2,-1.34156387588718
"R_UlGB2Ae0nGurmUh",4,4,2,3,55,"alex","non-diagnostic","ND1","bad",37,2,1,1,3.25,-0.333804414560862
"R_3I5XsHFAJI6MVRr",5,6,6,5,81,"alex","non-diagnostic","ND1","bad",35,2,1,1,5.5,0.671941334572037
"R_viWOjCiwj7wFPS9",6,7,6,7,82,"alex","non-diagnostic","ND1","bad",35,1,1,1,6.5,0.940461942463798
"R_1rcvlSPkJr2U6iZ",2,1,2,1,2,"alex","non-diagnostic","ND1","bad",36,1,7,2,1.5,-1.67027072239428
"R_294CAIfVykvyuAD",4,3,2,3,59,"alex","non-diagnostic","ND1","bad",35,1,1,1,3,-0.329073887761177
"R_6V6Zg9GuP3ihKAp",1,1,2,1,19,"alex","non-diagnostic","ND1","bad",36,1,1,1,1.25,-1.44573106052539
"R_vZAcnmMHryhOBH3",4,3,2,3,55,"alex","non-diagnostic","ND1","bad",36,1,1,1,3,-0.396707467782472
"R_1gRRmEnzJtInfoE",1,1,2,2,42,"alex","non-diagnostic","ND1","bad",35,1,1,1,1.5,-0.993934922181336
"FS_yQKDvRYSJLk6hEt",4,3,2,3,63,"alex","non-diagnostic","ND1","bad",36,1,1,1,3,-0.261440307739883
"FS_T8em4RcAxoPbyAF",3,1,2,1,5,"alex","non-diagnostic","ND1","bad",29,1,7,5,1.75,-1.5566424841567
"FS_1FRfYf4VTdHY6ul",3,2,2,4,55,"alex","non-diagnostic","ND1","bad",37,1,1,1,2.75,-0.459610521004081
"FS_2PBgtKXkphaS64I",2,3,2,2,54,"alex","non-diagnostic","ND1","bad",36,2,2,3,2.25,-0.602325022452624
"FS_3CATEAwTALKN3IR",1,2,1,2,57,"alex","non-diagnostic","ND1","bad",36,1,2,1,1.5,-0.740308997101481
"FS_3hnbWJp1KvHxUP0",3,2,3,4,55,"alex","non-diagnostic","ND1","bad",33,1,2,2,3,-0.396707467782472
"FS_2Eiq1GtqToEGX4l",1,3,2,1,53,"alex","non-diagnostic","ND1","bad",39,1,2,3,1.75,-0.745039523901167
"FS_2zhX8iijcghVA3W",3,4,2,3,55,"alex","non-diagnostic","ND1","bad",32,1,1,1,3,-0.396707467782472
"FS_1Qi8Efm7Z2W0w13",2,2,3,4,57,"alex","non-diagnostic","ND1","bad",37,1,1,2,2.75,-0.425793730993434
"FS_3g7tghlmhqlM3Ca",2,3,2,3,53,"alex","non-diagnostic","ND1","bad",39,1,3,1,2.5,-0.556330364236338
"FS_1pDws0POkm9zePP",2,2,1,2,60,"alex","non-diagnostic","ND1","bad",39,1,7,5,1.75,-0.626680758863901
"FS_33E9JHM3CpistIN",2,2,1,1,58,"alex","non-diagnostic","ND1","bad",30,1,7,2,1.5,-0.723400602096158
"FS_d5SC7wdAKZ181IB",4,3,2,3,57,"alex","non-diagnostic","ND1","bad",36,1,1,1,3,-0.362890677771825
"FS_234c6aRKI4IgaYd",1,1,2,1,56,"alex","non-diagnostic","ND1","bad",37,1,7,5,1.25,-0.820120445328415
"FS_2Vwft5Ox6hFSK6C",1,1,1,2,56,"alex","non-diagnostic","ND1","bad",34,1,7,5,1.25,-0.820120445328415
"FS_21v4YP0lKwQFEdz",1,1,2,1,55,"alex","non-diagnostic","ND1","bad",35,1,7,2,1.25,-0.837028840333738
"FS_1OBwIa2SEoiO5EO",2,1,1,2,55,"alex","non-diagnostic","ND1","bad",35,2,2,3,1.5,-0.774125787112129
"FS_1E5OCOtP2M6Z9bD",4,3,2,3,56,"alex","non-diagnostic","ND1","bad",37,1,1,1,3,-0.379799072777148
"FS_2uHPPX4n8HFILmt",4,3,2,3,54,"alex","non-diagnostic","ND1","bad",36,1,1,1,3,-0.413615862787796
"FS_339BAj7Ao1Uo77E",2,1,2,2,53,"alex","non-diagnostic","ND1","bad",38,2,1,1,1.75,-0.745039523901167
"FS_C2qzXLunoRkZjB7",4,3,2,3,55,"alex","non-diagnostic","ND1","bad",36,1,1,1,3,-0.396707467782472
"FS_2e4IL6jCWZCOCIG",4,3,2,3,53,"alex","non-diagnostic","ND1","bad",36,1,1,1,3,-0.430524257793119
"FS_1Gw9qyXUkUgltas",4,3,2,3,54,"alex","non-diagnostic","ND1","bad",36,1,1,1,3,-0.413615862787796
"FS_00nINNGTK79WDct",4,3,2,3,57,"alex","non-diagnostic","ND1","bad",35,1,1,1,3,-0.362890677771825
"FS_33pecFN813dhu1I",4,3,2,3,55,"alex","non-diagnostic","ND1","bad",35,1,1,1,3,-0.396707467782472
"FS_1hShwARm2QVGOHs",4,3,2,3,54,"alex","non-diagnostic","ND1","bad",36,1,1,1,3,-0.413615862787796
"FS_3gZaXGrnk2Dv4va",4,3,2,3,56,"alex","non-diagnostic","ND1","bad",37,1,1,1,3,-0.379799072777148
"FS_1jHVZX4agIQKS0b",2,1,2,1,54,"alex","non-diagnostic","ND1","bad",41,2,1,1,1.5,-0.791034182117452
"FS_svzWsh85wwACVoZ",4,3,2,3,57,"alex","non-diagnostic","ND1","bad",36,1,1,1,3,-0.362890677771825
"FS_1mq4oRnYky1qpuo",4,3,2,3,55,"alex","non-diagnostic","ND1","bad",36,2,1,1,3,-0.396707467782472
"FS_3g6H9cgxowmCxev",4,3,2,3,53,"alex","non-diagnostic","ND1","bad",36,2,1,1,3,-0.430524257793119
"FS_WwFNDsKJnk87hSx",2,3,2,3,35,"alex","non-diagnostic","ND1","bad",36,1,1,1,2.5,-0.860681474332163
"FS_10xvRyAZ1H5bIQU",4,3,2,3,60,"alex","non-diagnostic","ND1","bad",36,2,1,1,3,-0.312165492755854
"FS_1mUh22XAxo4FNjh",4,3,2,3,53,"alex","non-diagnostic","ND1","bad",36,2,1,1,3,-0.430524257793119
"FS_22zybE62wc0uNTG",4,3,2,3,52,"alex","non-diagnostic","ND1","bad",37,1,1,1,3,-0.447432652798443
"FS_3qx03RkFUf1f3P0",4,3,2,3,54,"alex","non-diagnostic","ND1","bad",36,1,1,1,3,-0.413615862787796
"FS_wNa5nnMnN1YU0g1",4,3,5,3,34,"alex","non-diagnostic","ND1","bad",31,1,7,2,3.75,-0.56307460322944
"FS_CeJ9QLcaOlLtYf7",4,3,2,3,58,"alex","non-diagnostic","ND1","bad",35,1,1,1,3,-0.345982282766501
"FS_W26nbjuk87DI69b",4,3,2,3,56,"alex","non-diagnostic","ND1","bad",36,1,1,1,3,-0.379799072777148
"FS_31sgtKucKT62HD4",2,3,2,3,20,"alex","non-diagnostic","ND1","bad",29,1,1,5,2.5,-1.11430739941202
"FS_1o6hwbIQDlxhIu2",4,3,2,3,54,"alex","non-diagnostic","ND1","bad",36,1,1,1,3,-0.413615862787796
"FS_72HggrN5lg8NiPD",3,2,1,2,57,"alex","non-diagnostic","ND1","bad",37,1,2,4,2,-0.614502890658263
"FS_24Abbyt72LIlyLp",2,2,3,1,32,"alex","non-diagnostic","ND1","bad",36,1,1,1,2,-1.03721276579135
"FS_3knNExft1mtpFiY",4,3,2,3,59,"alex","non-diagnostic","ND1","bad",36,1,2,1,3,-0.329073887761177
"FS_1JCVcs5ZsFqPbbe",4,3,2,3,55,"alex","non-diagnostic","ND1","bad",36,2,1,1,3,-0.396707467782472
"FS_1ISZoUat7VRIme4",2,3,2,2,10,"alex","non-diagnostic","ND1","bad",35,1,7,2,2.25,-1.34629440268686
"FS_aWuu6OYnl9yi6Gd",4,3,2,3,56,"alex","non-diagnostic","ND1","bad",36,2,1,1,3,-0.379799072777148
"FS_26anbsGBiduLg2z",2,1,2,2,15,"alex","non-diagnostic","ND1","bad",27,1,7,2,1.75,-1.38755853410346
"FS_3Ep2hTcriiNQpdu",4,3,2,3,57,"alex","non-diagnostic","ND1","bad",37,1,1,1,3,-0.362890677771825
"FS_AtguLjzUDfA4IjT",4,3,2,3,57,"alex","non-diagnostic","ND1","bad",36,1,1,1,3,-0.362890677771825
"FS_3LYlzOgqLqG5EdH",4,3,2,3,59,"alex","non-diagnostic","ND1","bad",36,1,1,1,3,-0.329073887761177
"FS_1pXxqWseSetI2uq",3,2,1,4,53,"alex","non-diagnostic","ND1","bad",29,1,2,1,2.5,-0.556330364236338
"FS_301qQciDC7CFwn2",2,3,2,1,11,"alex","non-diagnostic","ND1","bad",25,1,7,2,2,-1.39228906090315
"FS_3oYKHqHRWsYZMdD",2,1,1,1,12,"alex","non-diagnostic","ND1","bad",29,1,7,5,1.25,-1.56408982556265
"FS_1EgvGXMm1ZhJUmH",1,2,1,2,34,"alex","non-diagnostic","ND1","bad",36,1,1,1,1.5,-1.12920208222392
"FS_3GBWvl9PRioV4Iy",1,1,1,1,29,"alex","non-diagnostic","ND1","bad",28,2,1,3,1,-1.33955016369376
"FS_2fpvsLWdexbhnD2",4,3,2,3,58,"alex","non-diagnostic","ND1","bad",36,1,2,1,3,-0.345982282766501
"FS_3oI0oILQ74FUO20",6,7,6,7,85,"alex","non-diagnostic","ND1","bad",36,1,1,1,6.5,0.991187127479769
"FS_1DHcew7iOpieQr3",1,2,2,2,83,"alex","non-diagnostic","ND1","bad",36,1,1,1,1.75,-0.237787673741458
"FS_2pYrvfBiMXVo3gW",4,3,2,3,57,"alex","non-diagnostic","ND1","bad",36,2,1,1,3,-0.362890677771825
"FS_1OPSPqwA0VbhImn",2,1,2,2,11,"alex","non-diagnostic","ND1","bad",39,1,7,2,1.75,-1.45519211412476
"FS_1CmrDWs6qK9m6kD",4,3,2,3,58,"alex","non-diagnostic","ND1","bad",38,1,2,1,3,-0.345982282766501
"FS_1HkNdRz3uXguknK",6,7,6,7,86,"alex","non-diagnostic","ND1","bad",36,1,1,1,6.5,1.00809552248509
"FS_ddtEaBTYdwEwExz",1,2,2,1,36,"alex","non-diagnostic","ND1","bad",36,1,1,1,1.5,-1.09538529221328
"FS_blNFbWBgyGMbqpz",4,3,2,3,54,"alex","non-diagnostic","ND1","bad",36,1,1,1,3,-0.413615862787796
"FS_2bUVNBHTGa425Es",2,2,1,2,40,"alex","non-diagnostic","ND1","bad",42,1,1,1,1.75,-0.964848658970374
"FS_AzcshmVQv7Kn4L7",3,2,2,1,39,"alex","non-diagnostic","ND1","bad",27,2,1,1,2,-0.918854000754088
"FS_3R3hixHY49WrXnK",1,1,2,2,37,"alex","non-diagnostic","ND1","bad",35,1,1,1,1.5,-1.07847689720795
"FS_29vpEyT5WcD1sDv",4,3,2,3,56,"alex","non-diagnostic","ND1","bad",36,1,1,1,3,-0.379799072777148
"FS_1NsONwKCbrMmjbO",3,3,2,3,54,"alex","non-diagnostic","ND1","bad",36,1,1,1,2.75,-0.476518916009405
"FS_3sdGA7vIlzlvnZQ",1,2,1,1,45,"alex","non-diagnostic","ND1","bad",35,1,1,1,1.25,-1.00611279038697
"FS_0HFiopXNhsZAi9r",1,2,1,2,45,"alex","non-diagnostic","ND1","bad",36,1,2,3,1.5,-0.943209737165365
"FS_2zU4Lj0C0dvXFXw",6,7,6,7,85,"alex","non-diagnostic","ND1","bad",36,1,1,1,6.5,0.991187127479769
"FS_w16Ccd5ljJ3AVEZ",2,1,2,1,43,"alex","non-diagnostic","ND1","bad",36,2,1,4,1.5,-0.977026527176012
"FS_2dzlmyf9fFVR3WI",2,1,1,1,42,"alex","non-diagnostic","ND1","bad",34,2,2,1,1.25,-1.05683797540295
"FS_2rkmuty4kPsLdRw",4,3,2,3,77,"alex","non-diagnostic","ND1","bad",36,1,2,1,3,-0.0247227776653523
"FS_24wVgAdLedXYNJE",2,1,2,2,44,"alex","non-diagnostic","ND1","bad",33,1,3,1,1.75,-0.897215078949079
"FS_3m51ngsqZz0Pcd9",2,1,1,2,44,"alex","non-diagnostic","ND1","bad",46,1,3,4,1.5,-0.960118132170689
"FS_3HH6fBx0a5PAcgq",2,3,2,2,37,"alex","non-diagnostic","ND1","bad",36,1,1,1,2.25,-0.889767737543126
"FS_1GxFtlmjSMieQUH",4,3,2,3,56,"alex","non-diagnostic","ND1","bad",35,1,1,1,3,-0.379799072777148
"FS_3pl6S0xetTfdzFI",2,1,2,2,35,"alex","non-diagnostic","ND1","bad",35,1,1,1,1.75,-1.04939063399699
"FS_3n0qPsLweFqkLBW",4,3,2,3,53,"alex","non-diagnostic","ND1","bad",36,1,2,1,3,-0.430524257793119
"FS_33BfO6grGpTrX0p",1,2,2,3,31,"alex","non-diagnostic","ND1","bad",36,1,1,1,2,-1.05412116079668
"FS_11d4UB28Gl4PcCu",5,6,5,6,75,"alex","non-diagnostic","ND1","bad",36,1,1,1,5.5,0.570490964540095
"FS_2TWWfhtj3AQhjpD",1,1,2,2,8,"alex","non-diagnostic","ND1","bad",36,1,7,2,1.5,-1.56882035236234
"FS_9MgAuz9cIroFJ3X",5,6,5,6,77,"alex","non-diagnostic","ND1","bad",36,1,1,1,5.5,0.604307754550742
"FS_2aDi8vtP5YtE3zU",2,2,1,2,44,"alex","non-diagnostic","ND1","bad",27,1,2,1,1.75,-0.897215078949079
"FS_DvmE9pGelQdwS8F",2,1,2,2,13,"alex","non-diagnostic","ND1","bad",35,1,7,2,1.75,-1.42137532411411
"FS_2QFCyEOqDkOorZD",2,1,3,2,10,"alex","non-diagnostic","ND1","bad",32,2,7,2,2,-1.40919745590847
"FS_3Rwl7uJpFUgAOqk",1,2,2,2,40,"alex","non-diagnostic","ND1","bad",42,2,2,1,1.75,-0.964848658970374
"FS_1LTJFYxqUUhxvuN",4,3,2,3,58,"alex","non-diagnostic","ND1","bad",37,1,2,1,3,-0.345982282766501
"FS_vAkEHosGMUhlmYV",3,1,2,2,8,"alex","non-diagnostic","ND1","bad",35,2,7,5,2,-1.44301424591912
"FS_3q8ajoSqefdWUp8",2,1,2,1,40,"alex","non-diagnostic","ND1","bad",42,2,2,4,1.5,-1.02775171219198
"FS_2QM5VRtTCM9o0Ql",4,3,2,3,53,"alex","non-diagnostic","ND1","bad",36,1,1,4,3,-0.430524257793119
"FS_qPZQqYvjT8iEmgF",4,3,2,3,53,"alex","non-diagnostic","ND1","bad",36,1,1,3,3,-0.430524257793119
"FS_AiBrqVVgw1OGDhn",2,1,2,2,35,"alex","non-diagnostic","ND1","bad",35,1,1,1,1.75,-1.04939063399699
"FS_2cqiI19whZybd56",2,1,1,2,29,"alex","non-diagnostic","ND1","bad",35,1,1,1,1.5,-1.21374405725054
"FS_1opqwfXWI7AyH8u",4,3,2,3,54,"alex","non-diagnostic","ND1","bad",37,1,1,1,3,-0.413615862787796
"FS_3ilr0CkG1npdDHp",2,2,3,2,12,"alex","non-diagnostic","ND1","bad",36,1,7,5,2.25,-1.31247761267622
"FS_2P0Yndwo4Ji1MaA",4,3,2,3,58,"alex","non-diagnostic","ND1","bad",36,1,1,1,3,-0.345982282766501
"FS_3qEYvP8LNEvGXOK",4,3,2,3,58,"alex","non-diagnostic","ND1","bad",35,1,1,1,3,-0.345982282766501
"FS_3qNH5FDckrXKVHK",4,3,2,3,52,"alex","non-diagnostic","ND1","bad",36,1,1,1,3,-0.447432652798443
"FS_3iWG6iQekoTIy5r",4,3,2,3,54,"alex","non-diagnostic","ND1","bad",36,1,1,1,3,-0.413615862787796
"FS_1nSMFjeg6bTinDQ",2,1,2,1,42,"alex","non-diagnostic","ND1","bad",35,1,1,1,1.5,-0.993934922181336
"FS_33xapWbGjvBjUa5",2,1,2,1,38,"alex","non-diagnostic","ND1","bad",35,1,1,1,1.5,-1.06156850220263
"FS_3IaeyuoHsuZH6EH",4,3,2,3,56,"alex","non-diagnostic","ND1","bad",35,1,1,1,3,-0.379799072777148
"FS_3HoUYcgePWMVSy4",2,3,2,2,42,"alex","non-diagnostic","ND1","bad",35,1,1,1,2.25,-0.805225762516507
"FS_2vkzMz3dALPY0xb",2,1,2,2,4,"alex","non-diagnostic","ND1","bad",31,1,7,2,1.75,-1.57355087916202
"FS_24jUsMvVYY1xW1d",4,3,2,3,59,"alex","non-diagnostic","ND1","bad",38,1,1,1,3,-0.329073887761177
"FS_1FbS2NPcZwFoCjq",4,3,2,3,53,"alex","non-diagnostic","ND1","bad",35,1,1,1,3,-0.430524257793119
"FS_6yTqkuWEUNdzVFn",4,3,2,3,55,"alex","non-diagnostic","ND1","bad",36,1,1,1,3,-0.396707467782472
"FS_sOqSGu2tYYGVY2Z",3,2,2,2,45,"alex","non-diagnostic","ND1","bad",35,1,1,1,2.25,-0.754500577500537
"FS_12hHUeMiqN30RmN",4,3,2,3,55,"alex","non-diagnostic","ND1","bad",36,1,1,1,3,-0.396707467782472
"FS_12LpwwT1DdQVyKB",1,2,1,2,9,"alex","non-diagnostic","ND1","bad",37,1,7,2,1.5,-1.55191195735702
"FS_3kFJBM51dY3LSzP",4,3,2,3,52,"alex","non-diagnostic","ND1","bad",36,1,1,3,3,-0.447432652798443
"FS_2rNslOF6klCYbw4",4,3,2,3,55,"alex","non-diagnostic","ND1","bad",36,1,1,1,3,-0.396707467782472
"FS_yDYzdYzOMbYww2B",1,1,2,1,14,"alex","non-diagnostic","ND1","bad",32,1,7,2,1.25,-1.53027303555201
"FS_O8t1CLVZ07GQMcV",1,1,2,2,15,"alex","non-diagnostic","ND1","bad",31,1,7,2,1.5,-1.45046158732507
"FS_1rcdChMOlql0Enk",3,2,2,1,12,"alex","non-diagnostic","ND1","bad",32,1,7,2,2,-1.37538066589783
"FS_1q8lZTy2fiprLhh",1,1,2,2,3,"alex","non-diagnostic","ND1","bad",35,1,7,2,1.5,-1.65336232738896
"FS_1ImySObl7m8irUq",4,3,2,3,57,"alex","non-diagnostic","ND1","bad",35,1,2,1,3,-0.362890677771825
"FS_RrvwB6rzU6IctwJ",4,3,2,3,54,"alex","non-diagnostic","ND1","bad",36,1,1,1,3,-0.413615862787796
"FS_3MRlSuFfOEcFgri",4,3,2,3,54,"alex","non-diagnostic","ND1","bad",36,1,1,4,3,-0.413615862787796
"FS_1Lu6I5dZzX7stN6",4,3,2,3,55,"alex","non-diagnostic","ND1","bad",36,1,1,1,3,-0.396707467782472
"FS_2abfA4gy2EE8nDg",2,1,2,1,35,"alex","non-diagnostic","ND1","bad",36,1,1,1,1.5,-1.1122936872186
"FS_9KSLmMBn6cDsKYN",4,3,2,3,59,"alex","non-diagnostic","ND1","bad",35,1,1,1,3,-0.329073887761177
"FS_1Cw6lyg1WxhgVvY",1,1,1,2,14,"alex","non-diagnostic","ND1","bad",35,1,1,1,1.25,-1.53027303555201
"FS_3hFosq03unKnqMS",2,2,1,2,35,"alex","non-diagnostic","ND1","bad",35,1,1,1,1.75,-1.04939063399699
"FS_3lLG47E3cJ6HmHK",4,3,2,3,57,"alex","non-diagnostic","ND1","bad",36,1,1,1,3,-0.362890677771825
